Currency,Year,Month,Mean,Std,Volatility,Pct_Change,Inflation,Label,DPI,PCA1,PCA2,KMeans_Cluster,DBSCAN_Cluster,AHC_Cluster,KMedoids_Cluster,Stability_Label
THB,2024,8,97.94353577910557,1.7403853678810695,0.10015530145208028,-4.53521298690581,-3.010961568164282,THB_2024_08,-1.0670698060720476,-1.8589643390049724,2.9679480363212094,0,0,0,1,C - Vulnerable
THB,2024,9,98.34063819623076,1.6459558665643264,0.10567369439390077,-4.628537086011981,-3.5580574401823633,THB_2024_09,-1.1563472634861591,-1.7207458106395075,2.8103523869953264,0,0,0,1,C - Vulnerable
THB,2024,10,102.9221323068964,1.1451326324506015,0.07688866985869033,4.195743085139711,-4.105153312200445,THB_2024_10,-1.6282548814816167,3.2850843540248444,-0.8580262195275089,2,0,1,1,B - Moderate
THB,2024,11,101.76305885781706,1.2205454876555428,0.13339950597113975,1.736024030122266,-4.652249184218526,THB_2024_11,-1.1487479974557724,2.1398801640743867,0.7660224423798723,2,-1,1,1,B - Moderate
THB,2024,12,99.39858409956774,0.6884267143126532,0.08060433973774836,-0.6171633716676093,-5.1993450562366075,THB_2024_12,-1.888471624736816,-0.6898328118749701,0.27741216639270133,1,0,0,1,A - Stable
PHP,2015,1,99.56810642114432,0.7696889728050927,0.041197893323670194,-1.741816754468643,0.7187699417657474,PHP_2015_01,-0.6964320560462499,-1.0105508326594626,0.16085245332892248,1,0,0,2,A - Stable
PHP,2015,2,99.99965741692361,0.2967344307346069,0.033306099155216186,-0.32203674290005224,0.7633473466860868,PHP_2015_02,-0.7721696574596213,-0.7047944545590831,-0.8742700669565344,1,0,0,1,A - Stable
PHP,2015,3,100.85485631769352,0.6056432039589973,0.04151783258093512,1.3340950012207031,0.8079247516064262,PHP_2015_03,-0.6682838918014669,0.6235190971480753,-0.8436436304330898,1,0,0,1,A - Stable
PHP,2015,4,99.50776359829001,0.4254269734632103,0.059233734382025484,-0.8069073533001533,0.8525021565267655,PHP_2015_04,-0.4583859052298849,-0.9115857835757933,-0.10031973809299165,1,0,0,1,A - Stable
PHP,2015,5,100.00909506726869,0.24905490498687777,0.04947041495788408,-0.14163509120010098,0.897079561447105,PHP_2015_05,-0.55499903630718,-0.5929034492090777,-0.7067458220101738,1,0,0,1,A - Stable
PHP,2015,6,101.08022479937426,0.4441380597682703,0.04784362925741964,1.213693912847782,0.9416569663674443,PHP_2015_06,-0.5608549357660608,0.6168851747676923,-0.9875681618934927,1,0,0,1,A - Stable
PHP,2015,7,100.19739875248378,0.404621773547743,0.029566975353848345,1.1161703807307544,0.9862343712877837,PHP_2015_07,-0.7524282421998816,-0.040079241578265395,-1.050817335935206,1,0,0,1,A - Stable
PHP,2015,8,101.22501275744538,0.8758554710853375,0.04930524646306542,2.4398815521206108,1.030811776208123,PHP_2015_08,-0.5199721681245855,1.4620105121776115,-0.6418832918653857,2,0,1,0,B - Moderate
PHP,2015,9,100.03969439826727,0.3105642047775691,0.03960441629148869,0.19097633931674018,1.0753891811284624,PHP_2015_09,-0.6158882761498934,-0.4622351016559275,-0.8306745848593539,1,0,0,1,A - Stable
PHP,2015,10,99.1943574643145,0.8295589433890652,0.06916733683646152,0.6525584168015041,1.119966586048802,PHP_2015_10,-0.2738452434639641,-0.2245161585256196,0.44699026033699973,1,0,0,1,A - Stable
PHP,2015,11,100.71256536035155,0.336132848675622,0.03617426479010598,1.0601074949114446,1.1645439909691413,PHP_2015_11,-0.629569700170966,0.21540169150046626,-1.1645035714599372,1,0,0,1,A - Stable
PHP,2015,12,100.12882455766122,0.3405381220176412,0.04014667216553714,-0.47859589152248394,1.2091213958894806,PHP_2015_12,-0.5729705935888183,-0.6073765383691743,-0.7077751739523209,1,0,0,1,A - Stable
PHP,2016,1,101.4189963529286,0.8720296763283129,0.048141798036262805,1.980175138150377,1.37673641043287,PHP_2016_01,-0.4375801671112528,1.4146383075230373,-0.6375037613349608,2,0,1,0,B - Moderate
PHP,2016,2,99.68210760418536,0.575206758651882,0.11496288190123485,-0.47053676208685297,1.49977402005592,PHP_2016_02,0.341682137686323,-0.2884057402003516,0.8773067149535821,1,0,2,2,A - Stable
